PSC	0	23120567D	22561421	2650384	5644733	5830291	2471568	0	17.7	1223	0	0	269158
PSC	0	23120568D	22834730	2737137	5184103	5572680	2354539	0	10.7	6176	0	0	369940
PSC	0	23120569D	22832827	2808059	5129293	5581922	2361350	0	12.0	3158	0	0	355823
PSC	0	23120570D	22623694	2715797	5477831	5759284	2440893	0	14.4	6111	0	0	308435
PSC	0	23120571D	22905577	2591758	5342692	5577997	2362551	0	15.8	4246	0	0	285821
PSC	0	23120572D	22887588	2616848	5323822	5582132	2364442	0	14.5	2239	0	0	297578
PSC	0	23120573D	23226944	2899931	4691385	5334802	2261920	0	14.1	1698	0	0	307531
PSC	0	23120574D	22972332	3173834	4686233	5521644	2344146	0	18.7	4653	0	0	293272
PSC	0	23120575D	22852341	2837903	5109398	5588188	2364909	0	13.3	1626	0	0	326218
PSC	0	23120576D	22820706	2475407	5539410	5635179	2385790	0	13.8	2856	0	0	290270
PSC	0	23120577D	22833653	2623567	5327419	5593837	2363070	0	12.6	6677	0	0	341123
PSC	0	23120578D	22952057	2747855	5113028	5527491	2339156	0	16.2	1457	0	0	312872
PSC	0	23120579D	22635046	2666559	5561333	5785254	2449278	0	15.9	3356	0	0	262737
PSC	0	23120580D	22575580	2653003	5564744	5779306	2445062	0	14.4	3332	0	0	332531
PSC	0	23120581D	22866139	2717801	5187852	5561712	2349759	0	12.6	2297	0	0	354067
PSC	0	23120582D	22503026	2612214	5723156	5860297	2481933	0	15.9	4939	0	0	287267
PSC	0	23120583D	22572905	2580837	5695946	5818682	2464862	0	16.6	25174	0	0	276033
PSC	0	23120584D	22628945	2781547	5408257	5757919	2438390	0	15.4	7886	0	0	306977
PSC	0	23120585D	22771961	2660438	5333698	5622086	2378369	0	12.2	5342	0	0	359896
PSC	0	23120586D	22811176	2739065	5185411	5575089	2355403	0	11.7	2557	0	0	390264
PSC	0	23120588D	22742195	2674208	5372569	5658389	2394624	0	12.7	2820	0	0	337019
PSC	0	23120589D	22680619	2726506	5393490	5708426	2417851	0	13.9	6696	0	0	325134
PSC	0	23120590D	22787283	2406569	5642796	5656967	2398449	0	16.7	7583	0	0	289218
PSC	0	23120591D	22729575	2792031	5334757	5713188	2419891	0	15.4	4641	0	0	269369
PSC	0	23120592D	22807375	2739893	5243732	5613123	2376335	0	13.0	3814	0	0	334903
PSC	0	23120593D	22936398	2762830	5104921	5530740	2342855	0	14.0	2410	0	0	321854
PSC	0	23120594D	22886550	2736802	5179708	5566872	2355649	0	15.5	1802	0	0	322830
PSC	0	23120595D	22728110	2620747	5454758	5678975	2402780	0	14.2	5475	0	0	322285
PSC	0	23120596D	22581400	2824114	5350110	5751543	2429127	0	11.8	14294	0	0	370352
PSC	0	23120597D	22606397	2759855	5401561	5740981	2426870	0	12.5	5481	0	0	358176
PSC	0	23120598D	22561985	2827555	5397741	5784091	2447770	0	13.2	6297	0	0	338524
PSC	0	23120599D	22773033	2480438	5536139	5638380	2384390	0	13.4	1763	0	0	336262
PSC	0	23120600D	22878915	2773490	5117147	5551272	2345249	0	11.3	6078	0	0	356528
PSC	0	23120601D	22921052	2817430	5001651	5500344	2324433	0	11.8	5889	0	0	385845
PSC	0	23120602D	22689098	2726367	5379173	5697598	2414378	0	13.6	12096	0	0	331204
PSC	0	23120603D	22638814	2614830	5545025	5737361	2429116	0	14.3	16664	0	0	327157
PSC	0	23120604D	22660163	2694459	5433752	5720813	2413677	0	13.4	14115	0	0	337496
PSC	0	23120605D	22665432	2723684	5312094	5657145	2384853	0	11.8	16184	0	0	424787
PSC	0	23120606D	23164793	2776310	4845448	5359493	2267656	0	12.9	1867	0	0	339336
PSC	0	23120607D	21848268	1845275	7170165	6336074	2686740	0	17.4	2371	0	0	261981
PSC	0	23120608D	22734838	2655114	5426527	5681147	2406653	0	16.1	4245	0	0	309425
PSC	0	23120609D	22879647	2903186	5029332	5577521	2360855	0	16.4	1330	0	0	313578
PSC	0	23120611D	23182445	2944292	4555343	5277210	2227617	0	10.4	4532	0	0	444016
PSC	0	23120612D	22761393	2674062	5381595	5662888	2398914	0	14.5	2899	0	0	308932
PSC	0	23120613D	22783528	2639345	5383250	5641895	2386853	0	15.6	2207	0	0	319817
PSC	0	23120614D	23086073	2724981	4978537	5416587	2292557	0	14.0	2531	0	0	336342
